time,vin,clk,v_code
4.400005102499999961e-05,8.753479972698200440e-01,5.102500004819120472e-01,8.885630498533719779e-01
4.500005102500009846e-05,5.693182424666339836e-01,5.102500005496739544e-01,5.796676441837730342e-01
4.600005102500000079e-05,2.246917310329299977e-01,5.102500004819120472e-01,2.316715542521990134e-01
4.700005102500009964e-05,3.335829047887760301e-02,5.102500005496739544e-01,3.812316715542519996e-02
4.800005102500000197e-05,1.018533720444369933e-01,5.102500004819120472e-01,1.075268817204299981e-01
4.900005102500010082e-05,3.920385593546459879e-01,5.102500005496739544e-01,4.007820136852390247e-01
5.000005102500009802e-05,7.423372363003449825e-01,5.102500005496739544e-01,7.546432062561090337e-01
5.100005102500000036e-05,9.577012842196630515e-01,5.102500004819120472e-01,9.716520039100680073e-01
5.200005102500009920e-05,9.182148851588199934e-01,5.102500005496739544e-01,9.315738025415439827e-01
5.300005102500000154e-05,6.458642707436480501e-01,5.102500004819120472e-01,6.568914956011729922e-01
5.400005102500010038e-05,2.922956744719649724e-01,5.102500005496739544e-01,3.000977517106550030e-01
5.500005102500009758e-05,5.437792303192669902e-02,5.102500005496739544e-01,5.962854349951120236e-02
5.600005102499999992e-05,6.458485337677979943e-02,5.102500004819120472e-01,6.940371456500489533e-02
5.700005102500009876e-05,3.172331937955549797e-01,5.102500005496739544e-01,3.245356793743889856e-01
5.800005102500000110e-05,6.716470390539089896e-01,5.102500004819120472e-01,6.832844574780060354e-01
5.900005102500009994e-05,9.304869234476169648e-01,5.102500005496739544e-01,9.442815249266860445e-01
6.000005102500000228e-05,9.496294579709090300e-01,5.102500005496739544e-01,9.638318670576739855e-01
6.100005102499999948e-05,7.184159801996430339e-01,5.102500004819120472e-01,7.302052785923750511e-01
6.200005102500010510e-05,3.655873527650109756e-01,5.102500004819120472e-01,3.734115347018570064e-01
6.300005102499999388e-05,8.760038387198890164e-02,5.102500004819120472e-01,9.286412512218969462e-02
6.400005102500000464e-05,3.923965840070930272e-02,5.102500004819120472e-01,4.398826979472140325e-02
6.500005102500000184e-05,2.474326789113940051e-01,5.102500004819120472e-01,2.541544477028350180e-01
6.600005102499999904e-05,5.962564926735129944e-01,5.102500004819120472e-01,6.070381231671549971e-01
6.700005102499999624e-05,8.914841924889349567e-01,5.102500003463860123e-01,9.051808406647120497e-01
6.800005102499999345e-05,9.687314651539939980e-01,5.102500004819120472e-01,9.824046920821110085e-01
6.900005102500000420e-05,7.849866289333999880e-01,5.102500004819120472e-01,7.976539589442810385e-01
7.000005102500000140e-05,4.425597608481400269e-01,5.102500004819120472e-01,4.516129032258059950e-01
7.100005102499999860e-05,1.321159155928320061e-01,5.102500004819120472e-01,1.378299120234600106e-01
7.200005102499999581e-05,2.651183500608579949e-02,5.102500003463860123e-01,3.128054740957970231e-02
7.300005102500000656e-05,1.845484184263130045e-01,5.102500004819120472e-01,1.906158357771260137e-01
7.400005102500000376e-05,5.182300772186000382e-01,5.102500004819120472e-01,5.278592375366569778e-01
7.500005102500000096e-05,8.417611345425840552e-01,5.102500004819120472e-01,8.543499511241450239e-01
7.600005102499999817e-05,9.749978210585089622e-01,5.102500004819120472e-01,9.892473118279569988e-01
7.700005102499999537e-05,8.437532592472679616e-01,5.102500003463860123e-01,8.563049853372429743e-01
7.800005102500000612e-05,5.211051012686830353e-01,5.102500004819120472e-01,5.307917888563049580e-01
7.900005102500000332e-05,1.867055135315970060e-01,5.102500004819120472e-01,1.935483870967739939e-01
8.000005102500000053e-05,2.674991943332339847e-02,5.102500004819120472e-01,3.128054740957970231e-02
8.100005102499999773e-05,1.303024226991139900e-01,5.102500004819120472e-01,1.358748778103620047e-01
8.200005102499999493e-05,4.397044528746790193e-01,5.102500003463860123e-01,4.486803519061580148e-01
8.300005102500000568e-05,7.826793561567729762e-01,5.102500004819120472e-01,7.947214076246329473e-01
8.400005102500000289e-05,9.682569290131020079e-01,5.102500004819120472e-01,9.824046920821110085e-01
8.500005102500000009e-05,8.931066171662029873e-01,5.102500004819120472e-01,9.061583577712609694e-01
8.600005102499999729e-05,5.990725037008129972e-01,5.102500004819120472e-01,6.099706744868039765e-01
8.700005102499999449e-05,2.498743067554239916e-01,5.102500003463860123e-01,2.570869990224829982e-01
8.800005102500000525e-05,3.994739202476969842e-02,5.102500004819120472e-01,4.496578690127080169e-02
8.900005102500000245e-05,8.618015352654480321e-02,5.102500004819120472e-01,9.188660801564030312e-02
9.000005102499999965e-05,3.628299500664050048e-01,5.102500004819120472e-01,3.714565004887590005e-01
9.100005102499999685e-05,7.158567412600359559e-01,5.102500004819120472e-01,7.272727272727269598e-01
9.200005102499999405e-05,9.486933802945139993e-01,5.102500003463860123e-01,9.628543499511239556e-01
9.300005102500000481e-05,9.316952199356459685e-01,5.102500004819120472e-01,9.452590420332359633e-01
9.400005102500000201e-05,6.743269239601209497e-01,5.102500004819120472e-01,6.852394916911049849e-01
9.500005102499999921e-05,3.198924933163169726e-01,5.102500004819120472e-01,3.274682306940370213e-01
9.600005102499999641e-05,6.574285575774889423e-02,5.102500003463860123e-01,7.135874877810359507e-02
9.700005102499999362e-05,5.338984654631349913e-02,5.102500004819120472e-01,5.865102639296190107e-02
9.800005102500000437e-05,2.897116852274330134e-01,5.102500004819120472e-01,2.971652003910070228e-01
9.900005102500000157e-05,6.431231473424470213e-01,5.102500004819120472e-01,6.539589442815250120e-01
1.000000510249999988e-04,9.168428993159549734e-01,5.102500004819120472e-01,9.305962854349949520e-01
1.010000510249999960e-04,9.584623647624299636e-01,5.102500003463860123e-01,9.726295210166180372e-01
1.020000510250000067e-04,7.448076096384099731e-01,5.102500004819120472e-01,7.565982404692079832e-01
1.030000510250000039e-04,3.948427088112569927e-01,5.102500004819120472e-01,4.037145650048880041e-01
1.040000510250000011e-04,1.034299326703320004e-01,5.102500004819120472e-01,1.085043988269790011e-01
1.050000510249999983e-04,3.282942514740420231e-02,5.102500004819120472e-01,3.812316715542519996e-02
1.060000510249999955e-04,2.223519147013690023e-01,5.102500003463860123e-01,2.287390029325510055e-01
1.070000510250000063e-04,5.664702969939390265e-01,5.102500004819120472e-01,5.767350928641250540e-01
1.080000510250000035e-04,8.735776734539759669e-01,5.102500004819120472e-01,8.866080156402740275e-01
1.090000510250000007e-04,9.726750653585359840e-01,5.102500004819120472e-01,9.872922776148580493e-01
1.100000510249999979e-04,8.085845313468059681e-01,5.102500004819120472e-01,8.211143695014659905e-01
1.110000510249999951e-04,4.726725311161730225e-01,5.102500003463860123e-01,4.819159335288369927e-01
1.120000510250000059e-04,1.519766071780750127e-01,5.102500004819120472e-01,1.583577712609970101e-01
1.130000510250000031e-04,2.506191191063189896e-02,5.102500004819120472e-01,3.030303030303030040e-02
1.140000510250000003e-04,1.625952053435809896e-01,5.102500004819120472e-01,1.691104594330400113e-01
1.150000510249999975e-04,4.879972369602970095e-01,5.102500004819120472e-01,4.975562072336269792e-01
1.160000510249999947e-04,8.200824692389430126e-01,5.102500003463860123e-01,8.328445747800590215e-01
1.170000510250000054e-04,9.739441238950590218e-01,5.102500004819120472e-01,9.882697947214079681e-01
1.180000510250000026e-04,8.639112342651440457e-01,5.102500004819120472e-01,8.768328445747799460e-01
1.190000510249999998e-04,5.512506835140930095e-01,5.102500004819120472e-01,5.610948191593350121e-01
1.200000510249999970e-04,2.100534865880689939e-01,5.102500004819120472e-01,2.170087976539590013e-01
1.210000510249999942e-04,3.030001090777099948e-02,5.102500003463860123e-01,3.519061583577710178e-02
1.220000510250000050e-04,1.120779232610750048e-01,5.102500004819120472e-01,1.182795698924729993e-01
1.230000510249999886e-04,4.098528582553260247e-01,5.102500006174369718e-01,4.183773216031280162e-01
1.240000510250000129e-04,7.578221889388619958e-01,5.102500003463860123e-01,7.702834799608989647e-01
1.250000510250000101e-04,9.622347887198520189e-01,5.102500006174369718e-01,9.765395894428150481e-01
1.260000510250000073e-04,9.092726627211750179e-01,5.102500006174369718e-01,9.227761485826000420e-01
1.270000510250000045e-04,6.284253971623610102e-01,5.102500006174369718e-01,6.392961876832840007e-01
1.280000510250000017e-04,2.760702049298640048e-01,5.102500006174369718e-01,2.834799608993159858e-01
1.290000510249999989e-04,4.840028305463479896e-02,5.102500006174369718e-01,5.376344086021510316e-02
1.300000510249999961e-04,7.218342388133179577e-02,5.102500006174369718e-01,7.722385141739980530e-02
1.310000510249999933e-04,3.341770513472530069e-01,5.102500006174369718e-01,3.421309872922779771e-01
1.320000510249999905e-04,6.885017559605109971e-01,5.102500006174369718e-01,6.999022482893449970e-01
1.330000510249999878e-04,9.378677059900130120e-01,5.102500003463860123e-01,9.521016617790809544e-01
1.340000510250000121e-04,9.434266481803630366e-01,5.102500006174369718e-01,9.569892473118279952e-01
1.350000510250000093e-04,7.020833347121060442e-01,5.102500006174369718e-01,7.135874877810359784e-01
1.360000510250000065e-04,3.482189732279399874e-01,5.102500006174369718e-01,3.558162267839690140e-01
1.370000510250000037e-04,7.886707401906710435e-02,5.102500006174369718e-01,8.406647116324529601e-02
1.380000510250000009e-04,4.400417041632209703e-02,5.102500006174369718e-01,4.887585532746820116e-02
1.390000510249999981e-04,2.630421078143139746e-01,5.102500006174369718e-01,2.697947214076250044e-01
1.400000510249999953e-04,6.140194275584920369e-01,5.102500006174369718e-01,6.246334310850439886e-01
1.410000510249999925e-04,9.015101391598809855e-01,5.102500006174369718e-01,9.149560117302050211e-01
1.420000510249999897e-04,9.654379245474750126e-01,5.102500006174369718e-01,9.794721407624630283e-01
1.430000510249999869e-04,7.702074615271079505e-01,5.102500003463860123e-01,7.820136852394919957e-01
1.440000510250000112e-04,4.245240836433589737e-01,5.102500006174369718e-01,4.330400782013690275e-01
1.450000510250000084e-04,1.208660871227529993e-01,5.102500006174369718e-01,1.260997067448680065e-01
1.460000510250000056e-04,2.831181806236720069e-02,5.102500006174369718e-01,3.323558162267840205e-02
1.470000510250000028e-04,1.983959731152319939e-01,5.102500006174369718e-01,2.052785923753669972e-01
1.480000510250000000e-04,5.364148133277529817e-01,5.102500006174369718e-01,5.464320625610950000e-01
1.490000510249999972e-04,8.541576967683830457e-01,5.102500006174369718e-01,8.670576735092859755e-01
1.500000510249999944e-04,9.747037393114249548e-01,5.102500006174369718e-01,9.892473118279569988e-01
1.510000510249999916e-04,8.309322797680900319e-01,5.102500006174369718e-01,8.435972629521020227e-01
1.520000510249999888e-04,5.028960118730579909e-01,5.102500006174369718e-01,5.122189638318670468e-01
1.530000510250000131e-04,1.732472295592240030e-01,5.102500003463860123e-01,1.798631476050830125e-01
1.540000510250000103e-04,2.553608314433730014e-02,5.102500006174369718e-01,3.030303030303030040e-02
1.550000510250000075e-04,1.420089044296420078e-01,5.102500006174369718e-01,1.476050830889540089e-01
1.560000510250000047e-04,4.578130229311340171e-01,5.102500006174369718e-01,4.672531769305959815e-01
1.570000510250000019e-04,7.971070688884209776e-01,5.102500006174369718e-01,8.093841642228739586e-01
1.580000510249999991e-04,9.709703592028200436e-01,5.102500006174369718e-01,9.853372434017599879e-01
1.590000510249999963e-04,8.825949128226500129e-01,5.102500006174369718e-01,8.963831867057669989e-01
1.600000510249999935e-04,5.811886362768550196e-01,5.102500006174369718e-01,5.913978494623659543e-01
1.610000510249999907e-04,2.345761063115560097e-01,5.102500006174369718e-01,2.414467253176930117e-01
1.620000510249999879e-04,3.575297584737689716e-02,5.102500006174369718e-01,4.105571847507329813e-02
1.630000510250000122e-04,9.542499427974590609e-02,5.102500003463860123e-01,1.006842619745849932e-01
1.640000510250000094e-04,3.803664725096639887e-01,5.102500006174369718e-01,3.890518084066469928e-01
1.650000510250000066e-04,7.319205188181400201e-01,5.102500006174369718e-01,7.438905180840660325e-01
1.660000510250000038e-04,9.543400183764519928e-01,5.102500006174369718e-01,9.687194525904200271e-01
1.670000510250000010e-04,9.237806411950569840e-01,5.102500006174369718e-01,9.374389051808410533e-01
1.680000510249999982e-04,6.572580068551590049e-01,5.102500006174369718e-01,6.686217008797650241e-01
1.690000510249999954e-04,3.031732993465710013e-01,5.102500006174369718e-01,3.108504398826980042e-01
1.700000510249999926e-04,5.868271876878179694e-02,5.102500006174369718e-01,6.451612903225810436e-02
1.710000510249999898e-04,5.991988740102609928e-02,5.102500006174369718e-01,6.549364613880739872e-02
1.720000510249999870e-04,3.061959433375540107e-01,5.102500006174369718e-01,3.137829912023459844e-01
1.730000510250000114e-04,6.603831023665720501e-01,5.102500003463860123e-01,6.715542521994130043e-01
1.740000510250000086e-04,9.252681188510879506e-01,5.102500006174369718e-01,9.384164222873899730e-01
1.750000510250000058e-04,9.533616429097320211e-01,5.102500006174369718e-01,9.677419354838709964e-01
1.760000510250000030e-04,7.290210547587310241e-01,5.102500006174369718e-01,7.409579667644180523e-01
1.770000510250000002e-04,3.771603564716189960e-01,5.102500006174369718e-01,3.851417399804499819e-01
1.780000510249999974e-04,9.369740828797269716e-02,5.102500006174369718e-01,9.970674486803519920e-02
1.790000510249999946e-04,3.646584873489260026e-02,5.102500006174369718e-01,4.203323558162269658e-02
1.800000510249999918e-04,2.373325067602939931e-01,5.102500006174369718e-01,2.443792766373409919e-01
1.810000510249999890e-04,5.844537862325780431e-01,5.102500006174369718e-01,5.943304007820140455e-01
1.820000510250000133e-04,8.845507598691589868e-01,5.102500006174369718e-01,8.983382209188659484e-01
1.830000510250000105e-04,9.705278775689110127e-01,5.102500003463860123e-01,9.843597262952099580e-01
1.840000510250000077e-04,7.945126346409110418e-01,5.102500006174369718e-01,8.074291300097750090e-01
1.850000510250000049e-04,4.545112305040650003e-01,5.102500006174369718e-01,4.633431085043990261e-01
1.860000510250000021e-04,1.398382089571469922e-01,5.102500006174369718e-01,1.456500488758550038e-01
1.870000510249999993e-04,2.570513911461390008e-02,5.102500006174369718e-01,3.030303030303030040e-02
1.880000510249999965e-04,1.756619057319309951e-01,5.102500006174369718e-01,1.818181818181819898e-01
1.890000510249999937e-04,5.062118040417540321e-01,5.102500006174369718e-01,5.161290322580649459e-01
1.900000510249999909e-04,8.333029376699510049e-01,5.102500006174369718e-01,8.465298142717500030e-01
1.910000510249999881e-04,9.748092683413309700e-01,5.102500006174369718e-01,9.892473118279569988e-01
1.920000510250000124e-04,8.519393378156090435e-01,5.102500003463860123e-01,8.651026392961880251e-01
1.930000510250000096e-04,5.331077601533139587e-01,5.102500006174369718e-01,5.425219941348969899e-01
1.940000510250000068e-04,1.958416100646609981e-01,5.102500006174369718e-01,2.023460410557179900e-01
1.950000510250000040e-04,2.793242771959490028e-02,5.102500006174369718e-01,3.323558162267840205e-02
1.960000510250000012e-04,1.228729159967379969e-01,5.102500006174369718e-01,1.290322580645159867e-01
1.970000510249999984e-04,4.277997190171660136e-01,5.102500006174369718e-01,4.369501466275659829e-01
1.980000510249999956e-04,7.729280126494010306e-01,5.102500006174369718e-01,7.849462365591399760e-01
1.990000510249999928e-04,9.660885744547670351e-01,5.102500006174369718e-01,9.794721407624630283e-01
2.000000510249999900e-04,8.997286026119559743e-01,5.102500006174369718e-01,9.130009775171069597e-01
2.010000510249999872e-04,6.107976733376250245e-01,5.102500006174369718e-01,6.217008797653960084e-01
2.020000510250000115e-04,2.601740253666450231e-01,5.102500003463860123e-01,2.668621700879770242e-01
2.030000510250000087e-04,4.308672291186040060e-02,5.102500006174369718e-01,4.789833822091889987e-02
2.040000510250000059e-04,8.041110098274720230e-02,5.102500006174369718e-01,8.602150537634410676e-02
2.050000510250000031e-04,3.513647524448370030e-01,5.102500006174369718e-01,3.597262952101660249e-01
2.060000510250000003e-04,7.050792800120090353e-01,5.102500006174369718e-01,7.165200391006839586e-01
2.070000510249999975e-04,9.446046016945249812e-01,5.102500006174369718e-01,9.579667644183770259e-01
2.080000510249999947e-04,9.365717770972800116e-01,5.102500006174369718e-01,9.501466275659820049e-01
2.090000510249999919e-04,6.854535245841969493e-01,5.102500006174369718e-01,6.969696969696970168e-01
2.100000510249999891e-04,3.310737885144149906e-01,5.102500006174369718e-01,3.391984359726289977e-01
2.110000510250000134e-04,7.075304241920629678e-02,5.102500006174369718e-01,7.624633431085039992e-02
2.120000510250000106e-04,4.943922677393799980e-02,5.102500003463860123e-01,5.474095796676439751e-02
2.130000510250000078e-04,2.789999845836099723e-01,5.102500006174369718e-01,2.864125122189640216e-01
2.140000510250000050e-04,6.316146962564720413e-01,5.102500006174369718e-01,6.422287390029329801e-01
2.150000510250000023e-04,9.109456629922709769e-01,5.102500006174369718e-01,9.247311827956989916e-01
2.160000510249999995e-04,9.614599549470660422e-01,5.102500006174369718e-01,9.755620723362660174e-01
2.170000510249999967e-04,7.550309525822750389e-01,5.102500006174369718e-01,7.673509286412509844e-01
2.180000510249999939e-04,4.065993941831950176e-01,5.102500006174369718e-01,4.154447702834799805e-01
2.190000510249999911e-04,1.101737771290530049e-01,5.102500006174369718e-01,1.163245356793739943e-01
2.200000510249999883e-04,3.080542114995120026e-02,5.102500006174369718e-01,3.519061583577710178e-02
2.210000510250000126e-04,2.126870381624400008e-01,5.102500006174369718e-01,2.189638318670580064e-01
2.220000510250000098e-04,5.545460012562849483e-01,5.102500003463860123e-01,5.650048875855330222e-01
2.230000510250000070e-04,8.660334681791279632e-01,5.102500006174369718e-01,8.787878787878790066e-01
2.240000510250000042e-04,9.737116031395559590e-01,5.102500006174369718e-01,9.882697947214079681e-01
2.250000510250000014e-04,8.176246625756049546e-01,5.102500006174369718e-01,8.299120234604110413e-01
2.260000510249999986e-04,4.846826638762540274e-01,5.102500006174369718e-01,4.946236559139779998e-01
2.270000510249999958e-04,1.602694373090099988e-01,5.102500006174369718e-01,1.661779081133920033e-01
2.280000510249999930e-04,2.501994861991399879e-02,5.102500006174369718e-01,3.030303030303030040e-02
2.290000510249999902e-04,1.542418140089520107e-01,5.102500006174369718e-01,1.603128054740959874e-01
2.300000510249999874e-04,4.759836291663159802e-01,5.102500006174369718e-01,4.848484848484849730e-01
2.310000510250000117e-04,8.110978840629330389e-01,5.102500006174369718e-01,8.240469208211139707e-01
2.320000510250000089e-04,9.729912249234620170e-01,5.102500003463860123e-01,9.872922776148580493e-01
2.330000510250000061e-04,8.715206005835299807e-01,5.102500006174369718e-01,8.846529814271749670e-01
2.340000510250000033e-04,5.631853805226689769e-01,5.102500006174369718e-01,5.738025415444769628e-01
2.350000510250000005e-04,2.196682131437729946e-01,5.102500006174369718e-01,2.267839687194529996e-01
2.360000510249999977e-04,3.224123743838130246e-02,5.102500006174369718e-01,3.714565004887589866e-02
2.370000510249999949e-04,1.052647647744110043e-01,5.102500006174369718e-01,1.104594330400780061e-01
2.380000510249999921e-04,3.980789167043199961e-01,5.102500006174369718e-01,4.066471163245359843e-01
2.390000510249999893e-04,7.476432559947260303e-01,5.102500006174369718e-01,7.595307917888559635e-01
2.400000510249999865e-04,9.593185469957480338e-01,5.102500006174369718e-01,9.736070381231669568e-01
2.410000510250000108e-04,9.152428907218099763e-01,5.102500006174369718e-01,9.286412512218960025e-01
2.420000510250000080e-04,6.399578409977250137e-01,5.102500003463860123e-01,6.510263929618770318e-01
2.430000510250000052e-04,2.867435401083029967e-01,5.102500006174369718e-01,2.942326490713589870e-01
2.440000510250000024e-04,5.227154123681070075e-02,5.102500006174369718e-01,5.767350928641250263e-02
2.450000510250000267e-04,6.709706844954370364e-02,5.102500003463860123e-01,7.233626588465300045e-02
2.460000510249999968e-04,3.229651913647300088e-01,5.102500003463860123e-01,3.304007820136850015e-01
2.470000510250000211e-04,6.774072131682850051e-01,5.102500003463860123e-01,6.881720430107529651e-01
2.480000510249999912e-04,9.330679793095969510e-01,5.102500003463860123e-01,9.472140762463340247e-01
2.490000510250000155e-04,9.475942503008339957e-01,5.102500003463860123e-01,9.608993157380250061e-01
2.500000510249999856e-04,7.128977231751759680e-01,5.102500003463860123e-01,7.243401759530789796e-01
2.510000510250000099e-04,3.596586404944300264e-01,5.102500003463860123e-01,3.675464320625609904e-01
2.520000510249999800e-04,8.456235407166380613e-02,5.102500003463860123e-01,8.993157380254160338e-02
2.530000510250000043e-04,4.078390180731920195e-02,5.102500003463860123e-01,4.594330400782010299e-02
2.540000510249999744e-04,2.526993527934749961e-01,5.102500003463860123e-01,2.600195503421309784e-01
2.550000510249999987e-04,6.023130857202410038e-01,5.102500003463860123e-01,6.129032258064519567e-01
2.560000510250000231e-04,8.949583623050669789e-01,5.102500003463860123e-01,9.081133919843600300e-01
2.570000510249999932e-04,9.676887759818559864e-01,5.102500003463860123e-01,9.814271749755619778e-01
2.580000510250000175e-04,7.800076555075270424e-01,5.102500003463860123e-01,7.927663734115349969e-01
2.590000510249999876e-04,4.364168213743669922e-01,5.102500003463860123e-01,4.457478005865099790e-01
2.600000510250000119e-04,1.282294306044849952e-01,5.102500003463860123e-01,1.339198435972629997e-01
2.610000510249999820e-04,2.704581948543640160e-02,5.102500003463860123e-01,3.225806451612899667e-02
2.620000510250000063e-04,1.892055470479979962e-01,5.102500003463860123e-01,1.955034213098729989e-01
2.630000510249999764e-04,5.244172366316379730e-01,5.102500003463860123e-01,5.347018572825019689e-01
2.640000510250000007e-04,8.460332823223239984e-01,5.102500003463860123e-01,8.592375366568919537e-01
2.650000510250000250e-04,9.749762031818079988e-01,5.102500003463860123e-01,9.892473118279569988e-01
2.660000510249999951e-04,8.394499126599119787e-01,5.102500003463860123e-01,8.523949169110459634e-01
2.670000510250000194e-04,5.149161516515730064e-01,5.102500003463860123e-01,5.249266862170089976e-01
2.680000510249999895e-04,1.820770001042739950e-01,5.102500003463860123e-01,1.886608015640270086e-01
2.690000510250000138e-04,2.625902245828050027e-02,5.102500003463860123e-01,3.128054740957970231e-02
2.700000510249999839e-04,1.342224761560160129e-01,5.102500003463860123e-01,1.397849462365589879e-01
2.710000510250000082e-04,4.458527506839889964e-01,5.102500003463860123e-01,4.545454545454539752e-01
2.720000510249999783e-04,7.876324942361929704e-01,5.102500003463860123e-01,7.996089931573799880e-01
2.730000510250000026e-04,9.692569744115699937e-01,5.102500003463860123e-01,9.833822091886610384e-01
2.740000510250000269e-04,8.895967394233510461e-01,5.102500003463860123e-01,9.032258064516129892e-01
2.750000510249999970e-04,5.930070209329559860e-01,5.102500003463860123e-01,6.031280547409579862e-01
2.760000510250000213e-04,2.446305112006089966e-01,5.102500003463860123e-01,2.512218963831869822e-01
2.770000510249999914e-04,3.844505622262710254e-02,5.102500003463860123e-01,4.398826979472140325e-02
2.780000510250000157e-04,8.925578583719040449e-02,5.102500003463860123e-01,9.481915933528839435e-02
2.790000510249999858e-04,3.687710224805539894e-01,5.102500003463860123e-01,3.773216031280550165e-01
2.800000510250000101e-04,7.213552338693109967e-01,5.102500003463860123e-01,7.331378299120230313e-01
2.810000510249999802e-04,9.506877039194560064e-01,5.102500003463860123e-01,9.648093841642230162e-01
2.820000510250000045e-04,9.290749248467859989e-01,5.102500003463860123e-01,9.423264907135879831e-01
2.830000510249999746e-04,6.685510040419849753e-01,5.102500003463860123e-01,6.793743890518080253e-01
2.840000510249999989e-04,3.141770107116290123e-01,5.102500003463860123e-01,3.216031280547410054e-01
2.850000510250000232e-04,6.327022079991849457e-02,5.102500003463860123e-01,6.842619745845550383e-02
2.860000510249999933e-04,5.553683519369279759e-02,5.102500003463860123e-01,6.060606060606060080e-02
2.870000510250000176e-04,2.952828430748939970e-01,5.102500003463860123e-01,3.030303030303029832e-01
2.880000510249999877e-04,6.490164248293519567e-01,5.102500003463860123e-01,6.598240469208209724e-01
2.890000510250000120e-04,9.197768889971009720e-01,5.102500003463860123e-01,9.335288367546430432e-01
2.900000510249999821e-04,9.568034059786539869e-01,5.102500003463860123e-01,9.706744868035189766e-01
