time,vin,clk,v_code,code
4.107999999999999673e-03,3.831713509999999934e-01,0.000000000000000000e+00,3.919843597262951951e-01,4.010000000000000000e+02
4.108999999999999805e-03,7.344435630000000215e-01,0.000000000000000000e+00,7.468230694037145678e-01,7.640000000000000000e+02
4.109999999999999938e-03,9.551763840000000449e-01,1.000000000000000000e+00,9.696969696969697239e-01,9.920000000000000000e+02
4.111000000000000071e-03,9.224646359999999490e-01,1.000000000000000000e+00,9.364613880742912455e-01,9.580000000000000000e+02
4.112000000000000204e-03,6.545223890000000377e-01,1.000000000000000000e+00,6.656891495601172659e-01,6.810000000000000000e+02
4.113000000000000336e-03,3.005412749999999966e-01,1.000000000000000000e+00,3.088954056695992212e-01,3.160000000000000000e+02
4.113999999999999602e-03,5.761981320000000156e-02,0.000000000000000000e+00,6.353861192570869898e-02,6.500000000000000000e+01
4.114999999999999734e-03,6.101793180000000122e-02,0.000000000000000000e+00,6.647116324535679022e-02,6.800000000000000000e+01
4.115999999999999867e-03,3.088435409999999992e-01,1.000000000000000000e+00,3.176930596285434949e-01,3.250000000000000000e+02
4.117000000000000000e-03,6.631060570000000265e-01,1.000000000000000000e+00,6.754643206256109034e-01,6.910000000000000000e+02
4.118000000000000133e-03,9.265502749999999788e-01,1.000000000000000000e+00,9.403714565004888115e-01,9.620000000000000000e+02
4.119000000000000265e-03,9.524890900000000382e-01,1.000000000000000000e+00,9.667644183773216326e-01,9.890000000000000000e+02
4.120000000000000398e-03,7.264796340000000407e-01,1.000000000000000000e+00,7.390029325513196579e-01,7.560000000000000000e+02
4.120999999999999663e-03,3.743651450000000103e-01,0.000000000000000000e+00,3.831867057673509214e-01,3.920000000000000000e+02
4.121999999999999796e-03,9.220479350000000685e-02,0.000000000000000000e+00,9.775171065493645783e-02,1.000000000000000000e+02
4.122999999999999929e-03,3.710692659999999948e-02,1.000000000000000000e+00,4.203323558162267576e-02,4.300000000000000000e+01
4.124000000000000062e-03,2.397503219999999879e-01,1.000000000000000000e+00,2.473118279569892497e-01,2.530000000000000000e+02
4.125000000000000194e-03,5.873020869999999727e-01,1.000000000000000000e+00,5.982404692082111675e-01,6.120000000000000000e+02
4.126000000000000327e-03,8.862435969999999941e-01,1.000000000000000000e+00,9.002932551319647869e-01,9.210000000000000000e+02
4.126999999999999592e-03,9.701226710000000475e-01,0.000000000000000000e+00,9.843597262952101801e-01,1.007000000000000000e+03
4.127999999999999725e-03,7.922350059999999639e-01,0.000000000000000000e+00,8.044965786901270288e-01,8.230000000000000000e+02
4.128999999999999858e-03,4.516293739999999723e-01,1.000000000000000000e+00,4.613880742913000765e-01,4.720000000000000000e+02
4.129999999999999991e-03,1.379567580000000127e-01,1.000000000000000000e+00,1.436950146627566094e-01,1.470000000000000000e+02
4.131000000000000123e-03,2.587169539999999851e-02,1.000000000000000000e+00,3.128054740957966762e-02,3.200000000000000000e+01
4.132000000000000256e-03,1.777837300000000009e-01,1.000000000000000000e+00,1.837732160312805507e-01,1.880000000000000000e+02
4.133000000000000389e-03,5.091074530000000431e-01,1.000000000000000000e+00,5.190615835777125930e-01,5.310000000000000000e+02
4.133999999999999654e-03,8.353600989999999671e-01,0.000000000000000000e+00,8.484848484848485084e-01,8.680000000000000000e+02
4.134999999999999787e-03,9.748825039999999831e-01,0.000000000000000000e+00,9.892473118279569988e-01,1.012000000000000000e+03
4.135999999999999920e-03,8.499878699999999787e-01,1.000000000000000000e+00,8.641251221896383283e-01,8.840000000000000000e+02
4.137000000000000052e-03,5.302181759999999855e-01,1.000000000000000000e+00,5.405669599217985954e-01,5.530000000000000000e+02
4.138000000000000185e-03,1.936228449999999879e-01,1.000000000000000000e+00,2.003910068426197344e-01,2.050000000000000000e+02
4.139000000000000318e-03,2.761990149999999852e-02,1.000000000000000000e+00,3.323558162267839511e-02,3.400000000000000000e+01
4.139999999999999583e-03,1.246406449999999944e-01,0.000000000000000000e+00,1.309872922776148529e-01,1.340000000000000000e+02
4.140999999999999716e-03,4.306634220000000179e-01,0.000000000000000000e+00,4.398826979472140741e-01,4.500000000000000000e+02
4.141999999999999849e-03,7.752931659999999781e-01,1.000000000000000000e+00,7.878787878787878451e-01,8.060000000000000000e+02
4.142999999999999981e-03,9.666382479999999777e-01,1.000000000000000000e+00,9.804496578690127251e-01,1.003000000000000000e+03
4.144000000000000114e-03,8.981567350000000394e-01,1.000000000000000000e+00,9.120234604105571519e-01,9.330000000000000000e+02
4.145000000000000247e-03,6.079794889999999841e-01,1.000000000000000000e+00,6.187683284457478061e-01,6.330000000000000000e+02
4.146000000000000379e-03,2.576787039999999807e-01,1.000000000000000000e+00,2.649071358748777971e-01,2.710000000000000000e+02
4.146999999999999645e-03,4.230367229999999756e-02,0.000000000000000000e+00,4.789833822091886517e-02,4.900000000000000000e+01
4.147999999999999778e-03,8.177632769999999829e-02,0.000000000000000000e+00,8.797653958944282038e-02,9.000000000000000000e+01
4.148999999999999910e-03,3.541180910000000237e-01,1.000000000000000000e+00,3.626588465298142827e-01,3.710000000000000000e+02
4.150000000000000043e-03,7.076876570000000255e-01,1.000000000000000000e+00,7.204301075268817467e-01,7.370000000000000000e+02
4.151000000000000176e-03,9.456156599999999690e-01,1.000000000000000000e+00,9.599217986314760864e-01,9.820000000000000000e+02
4.152000000000000308e-03,9.354225529999999900e-01,1.000000000000000000e+00,9.491691104594330852e-01,9.710000000000000000e+02
4.152999999999999574e-03,6.827839129999999646e-01,0.000000000000000000e+00,6.950146627565982893e-01,7.110000000000000000e+02
4.153999999999999707e-03,3.283702419999999789e-01,0.000000000000000000e+00,3.362658846529814061e-01,3.440000000000000000e+02
4.154999999999999839e-03,6.952091030000000227e-02,1.000000000000000000e+00,7.526881720430107781e-02,7.700000000000000000e+01
4.155999999999999972e-03,5.036456629999999657e-02,1.000000000000000000e+00,5.571847507331378208e-02,5.700000000000000000e+01
4.157000000000000105e-03,2.815675619999999935e-01,1.000000000000000000e+00,2.893450635386119463e-01,2.960000000000000000e+02
4.158000000000000237e-03,6.343948710000000268e-01,1.000000000000000000e+00,6.461388074291299910e-01,6.610000000000000000e+02
4.159000000000000370e-03,9.123904189999999526e-01,1.000000000000000000e+00,9.266862170087976081e-01,9.480000000000000000e+02
4.159999999999999636e-03,9.607648450000000340e-01,0.000000000000000000e+00,9.755620723362659064e-01,9.980000000000000000e+02
4.160999999999999768e-03,7.525830169999999653e-01,0.000000000000000000e+00,7.653958944281524790e-01,7.830000000000000000e+02
4.161999999999999901e-03,4.037616569999999960e-01,1.000000000000000000e+00,4.125122189638318893e-01,4.220000000000000000e+02
4.163000000000000034e-03,1.085263040000000040e-01,1.000000000000000000e+00,1.143695014662756554e-01,1.170000000000000000e+02
4.164000000000000166e-03,3.126553409999999894e-02,1.000000000000000000e+00,3.714565004887585703e-02,3.800000000000000000e+01
4.165000000000000299e-03,2.149985440000000136e-01,1.000000000000000000e+00,2.218963831867057646e-01,2.270000000000000000e+02
4.166000000000000432e-03,5.574218410000000290e-01,1.000000000000000000e+00,5.679374389051808913e-01,5.810000000000000000e+02
4.166999999999999697e-03,8.678723600000000094e-01,0.000000000000000000e+00,8.817204301075268758e-01,9.020000000000000000e+02
4.167999999999999830e-03,9.734896419999999884e-01,1.000000000000000000e+00,9.882697947214076351e-01,1.011000000000000000e+03
4.168999999999999963e-03,8.154654380000000424e-01,1.000000000000000000e+00,8.279569892473118697e-01,8.470000000000000000e+02
4.170000000000000095e-03,4.817884430000000107e-01,1.000000000000000000e+00,4.916911045943304082e-01,5.030000000000000000e+02
4.171000000000000228e-03,1.582517370000000034e-01,1.000000000000000000e+00,1.652003910068426118e-01,1.690000000000000000e+02
4.172000000000000361e-03,2.500223539999999953e-02,1.000000000000000000e+00,3.030303030303030387e-02,3.100000000000000000e+01
4.172999999999999626e-03,1.562339500000000103e-01,0.000000000000000000e+00,1.632453567937438843e-01,1.670000000000000000e+02
4.173999999999999759e-03,4.788763830000000166e-01,0.000000000000000000e+00,4.887585532746823169e-01,5.000000000000000000e+02
4.174999999999999892e-03,8.132805549999999606e-01,1.000000000000000000e+00,8.269794721407625060e-01,8.460000000000000000e+02
4.176000000000000024e-03,9.732484909999999934e-01,1.000000000000000000e+00,9.872922776148582713e-01,1.010000000000000000e+03
4.177000000000000157e-03,8.697092140000000082e-01,1.000000000000000000e+00,8.826979472140762395e-01,9.030000000000000000e+02
4.178000000000000290e-03,5.603139310000000428e-01,1.000000000000000000e+00,5.708699902248289826e-01,5.840000000000000000e+02
4.179000000000000423e-03,2.173355379999999948e-01,1.000000000000000000e+00,2.248289345063538558e-01,2.300000000000000000e+02
4.179999999999999688e-03,3.174618309999999860e-02,0.000000000000000000e+00,3.714565004887585703e-02,3.800000000000000000e+01
4.180999999999999821e-03,1.068829800000000024e-01,1.000000000000000000e+00,1.133919843597262916e-01,1.160000000000000000e+02
4.181999999999999953e-03,4.009093699999999871e-01,1.000000000000000000e+00,4.095796676441837980e-01,4.190000000000000000e+02
4.183000000000000086e-03,7.501099369999999489e-01,1.000000000000000000e+00,7.624633431085043878e-01,7.800000000000000000e+02
4.184000000000000219e-03,9.600479950000000429e-01,1.000000000000000000e+00,9.745845552297165426e-01,9.970000000000000000e+02
4.185000000000000352e-03,9.138289450000000036e-01,1.000000000000000000e+00,9.276637341153469718e-01,9.490000000000000000e+02
4.185999999999999617e-03,6.371877940000000295e-01,0.000000000000000000e+00,6.480938416422287185e-01,6.630000000000000000e+02
4.186999999999999750e-03,2.841597679999999793e-01,0.000000000000000000e+00,2.922776148582600375e-01,2.990000000000000000e+02
4.187999999999999882e-03,5.131270229999999877e-02,1.000000000000000000e+00,5.767350928641250957e-02,5.900000000000000000e+01
