time,vin,clk,v_code,code
0.000000000000000000e+00,4.887585532746823065e-04,1.000000000000000000e+00,5.865102639296187678e-03,6.000000000000000000e+00
9.999999999999999547e-07,5.497377684912757275e-04,1.000000000000000000e+00,5.865102639296187678e-03,6.000000000000000000e+00
1.999999999999999909e-06,6.107169837078692569e-04,1.000000000000000000e+00,5.865102639296187678e-03,6.000000000000000000e+00
3.000000000000000076e-06,6.716961989244626778e-04,1.000000000000000000e+00,5.865102639296187678e-03,6.000000000000000000e+00
3.999999999999999819e-06,7.326754141410562072e-04,1.000000000000000000e+00,5.865102639296187678e-03,6.000000000000000000e+00
4.999999999999999562e-06,7.936546293576496281e-04,0.000000000000000000e+00,5.865102639296187678e-03,6.000000000000000000e+00
6.000000000000000152e-06,8.546338445742430491e-04,1.000000000000000000e+00,5.865102639296187678e-03,6.000000000000000000e+00
6.999999999999999895e-06,9.156130597908365785e-04,1.000000000000000000e+00,5.865102639296187678e-03,6.000000000000000000e+00
7.999999999999999638e-06,9.765922750074301079e-04,1.000000000000000000e+00,5.865102639296187678e-03,6.000000000000000000e+00
9.000000000000000228e-06,1.037571490224023420e-03,1.000000000000000000e+00,5.865102639296187678e-03,6.000000000000000000e+00
9.999999999999999124e-06,1.098550705440616950e-03,0.000000000000000000e+00,5.865102639296187678e-03,6.000000000000000000e+00
1.099999999999999971e-05,1.159529920657210479e-03,1.000000000000000000e+00,6.842619745845552291e-03,7.000000000000000000e+00
1.200000000000000030e-05,1.220509135873803792e-03,1.000000000000000000e+00,5.865102639296187678e-03,6.000000000000000000e+00
1.299999999999999920e-05,1.281488351090397321e-03,0.000000000000000000e+00,6.842619745845552291e-03,7.000000000000000000e+00
1.399999999999999979e-05,1.342467566306990850e-03,1.000000000000000000e+00,6.842619745845552291e-03,7.000000000000000000e+00
1.499999999999999869e-05,1.403446781523584163e-03,0.000000000000000000e+00,5.865102639296187678e-03,6.000000000000000000e+00
1.599999999999999928e-05,1.464425996740177692e-03,1.000000000000000000e+00,6.842619745845552291e-03,7.000000000000000000e+00
1.699999999999999987e-05,1.525405211956771222e-03,1.000000000000000000e+00,6.842619745845552291e-03,7.000000000000000000e+00
1.800000000000000046e-05,1.586384427173364534e-03,1.000000000000000000e+00,6.842619745845552291e-03,7.000000000000000000e+00
1.899999999999999766e-05,1.647363642389958064e-03,0.000000000000000000e+00,6.842619745845552291e-03,7.000000000000000000e+00
1.999999999999999825e-05,1.708342857606551593e-03,0.000000000000000000e+00,6.842619745845552291e-03,7.000000000000000000e+00
2.099999999999999884e-05,1.769322072823144906e-03,0.000000000000000000e+00,6.842619745845552291e-03,7.000000000000000000e+00
2.199999999999999943e-05,1.830301288039738435e-03,1.000000000000000000e+00,6.842619745845552291e-03,7.000000000000000000e+00
2.300000000000000002e-05,1.891280503256331964e-03,1.000000000000000000e+00,6.842619745845552291e-03,7.000000000000000000e+00
2.400000000000000061e-05,1.952259718472925277e-03,1.000000000000000000e+00,7.820136852394916904e-03,8.000000000000000000e+00
2.499999999999999781e-05,2.013238933689518589e-03,0.000000000000000000e+00,6.842619745845552291e-03,7.000000000000000000e+00
2.599999999999999840e-05,2.074218148906112336e-03,0.000000000000000000e+00,6.842619745845552291e-03,7.000000000000000000e+00
2.699999999999999899e-05,2.135197364122706082e-03,1.000000000000000000e+00,6.842619745845552291e-03,7.000000000000000000e+00
2.799999999999999958e-05,2.196176579339298961e-03,1.000000000000000000e+00,7.820136852394916904e-03,8.000000000000000000e+00
2.900000000000000017e-05,2.257155794555892707e-03,1.000000000000000000e+00,7.820136852394916904e-03,8.000000000000000000e+00
2.999999999999999737e-05,2.318135009772486453e-03,0.000000000000000000e+00,7.820136852394916904e-03,8.000000000000000000e+00
3.100000000000000135e-05,2.379114224989079332e-03,1.000000000000000000e+00,7.820136852394916904e-03,8.000000000000000000e+00
3.199999999999999855e-05,2.440093440205673078e-03,1.000000000000000000e+00,7.820136852394916904e-03,8.000000000000000000e+00
3.299999999999999575e-05,2.501072655422266391e-03,0.000000000000000000e+00,7.820136852394916904e-03,8.000000000000000000e+00
3.399999999999999973e-05,2.562051870638860137e-03,1.000000000000000000e+00,7.820136852394916904e-03,8.000000000000000000e+00
3.499999999999999693e-05,2.623031085855453449e-03,0.000000000000000000e+00,7.820136852394916904e-03,8.000000000000000000e+00
3.600000000000000091e-05,2.684010301072046762e-03,1.000000000000000000e+00,7.820136852394916904e-03,8.000000000000000000e+00
3.699999999999999811e-05,2.744989516288640508e-03,0.000000000000000000e+00,8.797653958944280650e-03,9.000000000000000000e+00
3.799999999999999532e-05,2.805968731505233821e-03,0.000000000000000000e+00,7.820136852394916904e-03,8.000000000000000000e+00
3.899999999999999929e-05,2.866947946721827133e-03,1.000000000000000000e+00,7.820136852394916904e-03,8.000000000000000000e+00
3.999999999999999650e-05,2.927927161938420880e-03,0.000000000000000000e+00,8.797653958944280650e-03,9.000000000000000000e+00
4.100000000000000047e-05,2.988906377155014192e-03,1.000000000000000000e+00,7.820136852394916904e-03,8.000000000000000000e+00
4.199999999999999768e-05,3.049885592371607505e-03,0.000000000000000000e+00,8.797653958944280650e-03,9.000000000000000000e+00
4.299999999999999488e-05,3.110864807588201251e-03,0.000000000000000000e+00,8.797653958944280650e-03,9.000000000000000000e+00
4.399999999999999886e-05,3.171844022804794563e-03,1.000000000000000000e+00,8.797653958944280650e-03,9.000000000000000000e+00
4.499999999999999606e-05,3.232823238021387876e-03,0.000000000000000000e+00,8.797653958944280650e-03,9.000000000000000000e+00
4.600000000000000004e-05,3.293802453237981622e-03,1.000000000000000000e+00,8.797653958944280650e-03,9.000000000000000000e+00
4.699999999999999724e-05,3.354781668454574935e-03,0.000000000000000000e+00,7.820136852394916904e-03,8.000000000000000000e+00
4.800000000000000122e-05,3.415760883671168247e-03,1.000000000000000000e+00,8.797653958944280650e-03,9.000000000000000000e+00
4.899999999999999842e-05,3.476740098887761993e-03,1.000000000000000000e+00,8.797653958944280650e-03,9.000000000000000000e+00
4.999999999999999562e-05,3.537719314104355306e-03,0.000000000000000000e+00,8.797653958944280650e-03,9.000000000000000000e+00
5.099999999999999960e-05,3.598698529320949052e-03,1.000000000000000000e+00,8.797653958944280650e-03,9.000000000000000000e+00
5.199999999999999680e-05,3.659677744537542365e-03,0.000000000000000000e+00,8.797653958944280650e-03,9.000000000000000000e+00
5.300000000000000078e-05,3.720656959754135677e-03,1.000000000000000000e+00,8.797653958944280650e-03,9.000000000000000000e+00
5.399999999999999798e-05,3.781636174970729423e-03,1.000000000000000000e+00,8.797653958944280650e-03,9.000000000000000000e+00
5.499999999999999518e-05,3.842615390187322736e-03,0.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
5.599999999999999916e-05,3.903594605403916049e-03,1.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
5.699999999999999636e-05,3.964573820620509795e-03,0.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
5.800000000000000034e-05,4.025553035837103541e-03,1.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
5.899999999999999754e-05,4.086532251053696420e-03,1.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
5.999999999999999474e-05,4.147511466270290166e-03,0.000000000000000000e+00,8.797653958944280650e-03,9.000000000000000000e+00
6.099999999999999872e-05,4.208490681486883045e-03,1.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
6.200000000000000270e-05,4.269469896703476791e-03,1.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
6.299999999999999990e-05,4.330449111920070537e-03,1.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
6.399999999999999710e-05,4.391428327136664284e-03,1.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
6.499999999999999431e-05,4.452407542353258030e-03,0.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
6.599999999999999151e-05,4.513386757569850041e-03,0.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
6.700000000000000226e-05,4.574365972786443788e-03,1.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
6.799999999999999946e-05,4.635345188003037534e-03,1.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
6.899999999999999667e-05,4.696324403219631280e-03,0.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
6.999999999999999387e-05,4.757303618436225026e-03,0.000000000000000000e+00,1.075268817204301161e-02,1.100000000000000000e+01
7.099999999999999107e-05,4.818282833652818772e-03,0.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
7.200000000000000182e-05,4.879262048869410784e-03,1.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
7.299999999999999903e-05,4.940241264086004530e-03,1.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
7.399999999999999623e-05,5.001220479302598276e-03,0.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
7.499999999999999343e-05,5.062199694519192023e-03,0.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
7.599999999999999063e-05,5.123178909735785769e-03,0.000000000000000000e+00,9.775171065493646130e-03,1.000000000000000000e+01
7.700000000000000139e-05,5.184158124952379515e-03,1.000000000000000000e+00,1.075268817204301161e-02,1.100000000000000000e+01
7.799999999999999859e-05,5.245137340168971526e-03,1.000000000000000000e+00,1.075268817204301161e-02,1.100000000000000000e+01
7.899999999999999579e-05,5.306116555385565273e-03,0.000000000000000000e+00,1.075268817204301161e-02,1.100000000000000000e+01
7.999999999999999299e-05,5.367095770602159019e-03,0.000000000000000000e+00,1.075268817204301161e-02,1.100000000000000000e+01
8.099999999999999019e-05,5.428074985818752765e-03,0.000000000000000000e+00,1.075268817204301161e-02,1.100000000000000000e+01
8.200000000000000095e-05,5.489054201035346511e-03,1.000000000000000000e+00,1.075268817204301161e-02,1.100000000000000000e+01
8.299999999999999815e-05,5.550033416251940258e-03,1.000000000000000000e+00,1.075268817204301161e-02,1.100000000000000000e+01
8.399999999999999535e-05,5.611012631468532269e-03,0.000000000000000000e+00,1.075268817204301161e-02,1.100000000000000000e+01
8.499999999999999255e-05,5.671991846685126015e-03,0.000000000000000000e+00,1.075268817204301161e-02,1.100000000000000000e+01
8.599999999999998976e-05,5.732971061901719761e-03,0.000000000000000000e+00,1.075268817204301161e-02,1.100000000000000000e+01
8.700000000000000051e-05,5.793950277118313508e-03,1.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
8.799999999999999771e-05,5.854929492334907254e-03,1.000000000000000000e+00,1.075268817204301161e-02,1.100000000000000000e+01
8.899999999999999491e-05,5.915908707551501000e-03,0.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
8.999999999999999212e-05,5.976887922768093012e-03,0.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
9.099999999999998932e-05,6.037867137984686758e-03,0.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
9.200000000000000007e-05,6.098846353201280504e-03,1.000000000000000000e+00,1.075268817204301161e-02,1.100000000000000000e+01
9.299999999999999727e-05,6.159825568417874250e-03,1.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
9.399999999999999448e-05,6.220804783634467997e-03,0.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
9.499999999999999168e-05,6.281783998851061743e-03,0.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
9.600000000000000243e-05,6.342763214067653754e-03,1.000000000000000000e+00,1.075268817204301161e-02,1.100000000000000000e+01
9.699999999999999963e-05,6.403742429284247500e-03,1.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
9.799999999999999684e-05,6.464721644500841247e-03,1.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
9.899999999999999404e-05,6.525700859717434993e-03,0.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
9.999999999999999124e-05,6.586680074934028739e-03,0.000000000000000000e+00,1.270772238514173910e-02,1.300000000000000000e+01
1.010000000000000020e-04,6.647659290150622485e-03,1.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
1.019999999999999992e-04,6.708638505367216232e-03,1.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
1.029999999999999964e-04,6.769617720583808243e-03,1.000000000000000000e+00,1.270772238514173910e-02,1.300000000000000000e+01
1.039999999999999936e-04,6.830596935800401989e-03,0.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
1.049999999999999908e-04,6.891576151016995735e-03,0.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
1.060000000000000016e-04,6.952555366233589482e-03,1.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
1.069999999999999988e-04,7.013534581450183228e-03,1.000000000000000000e+00,1.173020527859237536e-02,1.200000000000000000e+01
1.079999999999999960e-04,7.074513796666776974e-03,1.000000000000000000e+00,1.270772238514173910e-02,1.300000000000000000e+01
1.089999999999999932e-04,7.135493011883368986e-03,0.000000000000000000e+00,1.270772238514173910e-02,1.300000000000000000e+01
1.099999999999999904e-04,7.196472227099962732e-03,0.000000000000000000e+00,1.270772238514173910e-02,1.300000000000000000e+01
1.110000000000000011e-04,7.257451442316556478e-03,1.000000000000000000e+00,1.270772238514173910e-02,1.300000000000000000e+01
1.119999999999999983e-04,7.318430657533150224e-03,1.000000000000000000e+00,1.270772238514173910e-02,1.300000000000000000e+01
1.129999999999999955e-04,7.379409872749743970e-03,1.000000000000000000e+00,1.270772238514173910e-02,1.300000000000000000e+01
