time,vin,clk,v_code,code
7.599999999999999063e-05,9.749977645595486742e-01,0.000000000000000000e+00,9.892473118279569988e-01,1.012000000000000000e+03
7.700000000000000139e-05,8.437660495256309456e-01,1.000000000000000000e+00,8.572825024437927821e-01,8.770000000000000000e+02
7.799999999999999859e-05,5.211236166310979634e-01,1.000000000000000000e+00,5.317693059628543217e-01,5.440000000000000000e+02
7.899999999999999579e-05,1.867194445283172355e-01,0.000000000000000000e+00,1.935483870967741882e-01,1.980000000000000000e+02
7.999999999999999299e-05,2.675150921318097952e-02,0.000000000000000000e+00,3.225806451612903136e-02,3.300000000000000000e+01
8.099999999999999019e-05,1.302907860644486604e-01,0.000000000000000000e+00,1.368523949169110354e-01,1.400000000000000000e+02
8.200000000000000095e-05,4.396860691639755125e-01,1.000000000000000000e+00,4.496578690127077116e-01,4.600000000000000000e+02
8.299999999999999815e-05,7.826644615154187967e-01,1.000000000000000000e+00,7.956989247311827551e-01,8.140000000000000000e+02
8.399999999999999535e-05,9.682538168545931079e-01,0.000000000000000000e+00,9.824046920821114526e-01,1.005000000000000000e+03
8.499999999999999255e-05,8.931170203565244048e-01,0.000000000000000000e+00,9.071358748778103331e-01,9.280000000000000000e+02
8.599999999999998976e-05,5.990906296896804095e-01,0.000000000000000000e+00,6.099706744868035324e-01,6.240000000000000000e+02
8.700000000000000051e-05,2.498900628983032890e-01,1.000000000000000000e+00,2.580645161290322509e-01,2.640000000000000000e+02
8.799999999999999771e-05,3.995200521965253104e-02,1.000000000000000000e+00,4.496578690127077393e-02,4.600000000000000000e+01
8.899999999999999491e-05,8.617105512261075129e-02,0.000000000000000000e+00,9.286412512218963911e-02,9.500000000000000000e+01
8.999999999999999212e-05,3.628122061021197275e-01,0.000000000000000000e+00,3.714565004887585564e-01,3.800000000000000000e+02
9.099999999999998932e-05,7.158402316666641063e-01,0.000000000000000000e+00,7.282502443792766567e-01,7.450000000000000000e+02
9.200000000000000007e-05,9.486872976992015705e-01,1.000000000000000000e+00,9.628543499511241777e-01,9.850000000000000000e+02
9.299999999999999727e-05,9.317029511589849378e-01,1.000000000000000000e+00,9.462365591397849940e-01,9.680000000000000000e+02
9.399999999999999448e-05,6.743441642168974681e-01,0.000000000000000000e+00,6.862170087976539046e-01,7.020000000000000000e+02
9.499999999999999168e-05,3.199096431422043807e-01,0.000000000000000000e+00,3.284457478005864961e-01,3.360000000000000000e+02
9.600000000000000243e-05,6.575036604082273861e-02,1.000000000000000000e+00,7.135874877810362282e-02,7.300000000000000000e+01
9.699999999999999963e-05,5.338353552203917163e-02,1.000000000000000000e+00,5.865102639296188025e-02,6.000000000000000000e+01
9.799999999999999684e-05,2.896950669068260042e-01,1.000000000000000000e+00,2.981427174975562200e-01,3.050000000000000000e+02
9.899999999999999404e-05,6.431054748925487674e-01,0.000000000000000000e+00,6.539589442815249010e-01,6.690000000000000000e+02
9.999999999999999124e-05,9.168340128484453455e-01,0.000000000000000000e+00,9.315738025415444268e-01,9.530000000000000000e+02
1.010000000000000020e-04,9.584672123084692075e-01,1.000000000000000000e+00,9.726295210166178151e-01,9.950000000000000000e+02
1.019999999999999992e-04,7.448234920592494701e-01,1.000000000000000000e+00,7.565982404692082053e-01,7.740000000000000000e+02
1.029999999999999964e-04,3.948607826926642805e-01,1.000000000000000000e+00,4.046920821114369238e-01,4.140000000000000000e+02
1.039999999999999936e-04,1.034401343814709828e-01,0.000000000000000000e+00,1.094819159335288367e-01,1.120000000000000000e+02
1.049999999999999908e-04,3.282607432265222114e-02,0.000000000000000000e+00,3.812316715542522078e-02,3.900000000000000000e+01
1.060000000000000016e-04,2.223368770973175867e-01,1.000000000000000000e+00,2.297165200391006745e-01,2.350000000000000000e+02
1.069999999999999988e-04,5.664519456264385244e-01,1.000000000000000000e+00,5.767350928641251651e-01,5.900000000000000000e+02
1.079999999999999960e-04,8.735662264595629445e-01,1.000000000000000000e+00,8.875855327468230582e-01,9.080000000000000000e+02
1.089999999999999932e-04,9.726768964830201369e-01,0.000000000000000000e+00,9.872922776148582713e-01,1.010000000000000000e+03
1.099999999999999904e-04,8.085986210105811089e-01,0.000000000000000000e+00,8.220918866080156873e-01,8.410000000000000000e+02
1.110000000000000011e-04,4.726910341214259903e-01,1.000000000000000000e+00,4.819159335288367707e-01,4.930000000000000000e+02
1.119999999999999983e-04,1.519892209556080176e-01,1.000000000000000000e+00,1.583577712609970656e-01,1.620000000000000000e+02
1.129999999999999955e-04,2.506161304373305532e-02,1.000000000000000000e+00,3.030303030303030387e-02,3.100000000000000000e+01
1.139999999999999927e-04,1.625821602428929591e-01,0.000000000000000000e+00,1.691104594330400668e-01,1.730000000000000000e+02
1.149999999999999899e-04,4.879787092054793107e-01,0.000000000000000000e+00,4.975562072336265906e-01,5.090000000000000000e+02
1.160000000000000007e-04,8.200687751799082825e-01,1.000000000000000000e+00,8.328445747800586885e-01,8.520000000000000000e+02
1.169999999999999979e-04,9.739428884548293475e-01,1.000000000000000000e+00,9.882697947214076351e-01,1.011000000000000000e+03
1.179999999999999951e-04,8.639231453432518748e-01,1.000000000000000000e+00,8.778103616813294208e-01,8.980000000000000000e+02
1.189999999999999923e-04,5.512691089605143979e-01,0.000000000000000000e+00,5.620723362658845979e-01,5.750000000000000000e+02
1.199999999999999895e-04,2.100681670187604655e-01,0.000000000000000000e+00,2.170087976539589458e-01,2.220000000000000000e+02
1.210000000000000002e-04,3.030277218283755625e-02,1.000000000000000000e+00,3.519061583577712260e-02,3.600000000000000000e+01
1.219999999999999974e-04,1.120672278882528516e-01,1.000000000000000000e+00,1.182795698924731242e-01,1.210000000000000000e+02
1.229999999999999811e-04,4.098346614736260718e-01,0.000000000000000000e+00,4.193548387096774355e-01,4.290000000000000000e+02
1.240000000000000054e-04,7.578066228106413726e-01,1.000000000000000000e+00,7.702834799608992977e-01,7.880000000000000000e+02
1.250000000000000026e-04,9.622305205459636968e-01,1.000000000000000000e+00,9.765395894428152701e-01,9.990000000000000000e+02
1.259999999999999998e-04,9.092820690429644914e-01,1.000000000000000000e+00,9.227761485826001531e-01,9.440000000000000000e+02
1.269999999999999970e-04,6.284432404911157732e-01,1.000000000000000000e+00,6.392961876832844448e-01,6.540000000000000000e+02
1.279999999999999942e-04,2.760865500076564172e-01,1.000000000000000000e+00,2.834799608993157638e-01,2.900000000000000000e+02
1.289999999999999914e-04,4.840602885745137751e-02,0.000000000000000000e+00,5.376344086021505458e-02,5.500000000000000000e+01
1.299999999999999886e-04,7.217537111638833158e-02,0.000000000000000000e+00,7.820136852394916904e-02,8.000000000000000000e+01
1.309999999999999858e-04,3.341596838358013022e-01,0.000000000000000000e+00,3.421309872922775885e-01,3.500000000000000000e+02
1.319999999999999830e-04,6.884847440229303617e-01,0.000000000000000000e+00,6.999022482893451080e-01,7.160000000000000000e+02
1.330000000000000073e-04,9.378605219613114219e-01,1.000000000000000000e+00,9.521016617790811765e-01,9.740000000000000000e+02
1.340000000000000045e-04,9.434332921649490888e-01,1.000000000000000000e+00,9.569892473118279952e-01,9.790000000000000000e+02
1.350000000000000017e-04,7.021001073049247809e-01,1.000000000000000000e+00,7.135874877810362005e-01,7.300000000000000000e+02
1.359999999999999989e-04,3.482365353623949611e-01,1.000000000000000000e+00,3.577712609970674640e-01,3.660000000000000000e+02
1.369999999999999961e-04,7.887564700768490145e-02,1.000000000000000000e+00,8.504398826979471526e-02,8.700000000000000000e+01
1.379999999999999933e-04,4.399898077460684398e-02,0.000000000000000000e+00,4.985337243401759266e-02,5.100000000000000000e+01
1.389999999999999905e-04,2.630260451616665551e-01,0.000000000000000000e+00,2.707722385141739796e-01,2.770000000000000000e+02
1.399999999999999877e-04,6.140014356631415815e-01,0.000000000000000000e+00,6.246334310850439886e-01,6.390000000000000000e+02
1.409999999999999849e-04,9.015002360024060302e-01,0.000000000000000000e+00,9.149560117302052431e-01,9.360000000000000000e+02
1.419999999999999821e-04,9.654416242572725348e-01,0.000000000000000000e+00,9.804496578690127251e-01,1.003000000000000000e+03
1.430000000000000064e-04,7.702227040865838870e-01,1.000000000000000000e+00,7.829912023460410264e-01,8.010000000000000000e+02
1.440000000000000036e-04,4.245423819164216295e-01,1.000000000000000000e+00,4.340175953079178917e-01,4.440000000000000000e+02
1.450000000000000009e-04,1.208772525361194727e-01,1.000000000000000000e+00,1.270772238514173980e-01,1.300000000000000000e+02
1.459999999999999981e-04,2.830963365602023885e-02,1.000000000000000000e+00,3.421309872922775885e-02,3.500000000000000000e+01
1.469999999999999953e-04,1.983816551779447046e-01,1.000000000000000000e+00,2.052785923753665809e-01,2.100000000000000000e+02
1.479999999999999925e-04,5.363963341612074665e-01,0.000000000000000000e+00,5.474095796676441417e-01,5.600000000000000000e+02
1.489999999999999897e-04,8.541453456682752687e-01,0.000000000000000000e+00,8.670576735092864196e-01,8.870000000000000000e+02
1.499999999999999869e-04,9.747043934343018190e-01,0.000000000000000000e+00,9.892473118279569988e-01,1.012000000000000000e+03
1.509999999999999841e-04,8.309455748949430287e-01,0.000000000000000000e+00,8.435972629521016897e-01,8.630000000000000000e+02
1.519999999999999813e-04,5.029145452083575440e-01,0.000000000000000000e+00,5.131964809384164106e-01,5.250000000000000000e+02
1.530000000000000056e-04,1.732606816458251986e-01,1.000000000000000000e+00,1.798631476050830957e-01,1.840000000000000000e+02
1.540000000000000028e-04,2.553696379071562772e-02,1.000000000000000000e+00,3.128054740957966762e-02,3.200000000000000000e+01
1.550000000000000000e-04,1.419967232873253771e-01,1.000000000000000000e+00,1.485826001955034281e-01,1.520000000000000000e+02
1.559999999999999972e-04,4.577945625232966997e-01,1.000000000000000000e+00,4.672531769305962590e-01,4.780000000000000000e+02
1.569999999999999944e-04,7.970926080658042867e-01,1.000000000000000000e+00,8.103616813294232113e-01,8.290000000000000000e+02
1.579999999999999916e-04,9.709679498264023323e-01,0.000000000000000000e+00,9.853372434017595438e-01,1.008000000000000000e+03
1.589999999999999888e-04,8.826058964457079714e-01,0.000000000000000000e+00,8.963831867057673319e-01,9.170000000000000000e+02
1.599999999999999860e-04,5.812068971611554780e-01,0.000000000000000000e+00,5.913978494623656212e-01,6.050000000000000000e+02
1.609999999999999832e-04,2.345914767020844116e-01,0.000000000000000000e+00,2.424242424242424310e-01,2.480000000000000000e+02
1.619999999999999804e-04,3.575689743103216411e-02,0.000000000000000000e+00,4.105571847507331201e-02,4.200000000000000000e+01
1.630000000000000047e-04,9.541528349843514389e-02,1.000000000000000000e+00,1.016617790811339128e-01,1.040000000000000000e+02
1.640000000000000019e-04,3.803485363767397653e-01,1.000000000000000000e+00,3.900293255131964676e-01,3.990000000000000000e+02
1.649999999999999991e-04,7.319043442653673237e-01,1.000000000000000000e+00,7.438905180840664766e-01,7.610000000000000000e+02
1.659999999999999963e-04,9.543346114786361856e-01,1.000000000000000000e+00,9.687194525904203601e-01,9.910000000000000000e+02
1.669999999999999935e-04,9.237890125409213837e-01,1.000000000000000000e+00,9.374389051808406093e-01,9.590000000000000000e+02
1.679999999999999907e-04,6.572754952359562974e-01,0.000000000000000000e+00,6.695992179863147209e-01,6.850000000000000000e+02
1.689999999999999879e-04,3.031901671412386978e-01,0.000000000000000000e+00,3.108504398826979487e-01,3.180000000000000000e+02
1.699999999999999851e-04,5.868957390182993894e-02,0.000000000000000000e+00,6.451612903225806273e-02,6.600000000000000000e+01
1.709999999999999823e-04,5.991291289886097049e-02,0.000000000000000000e+00,6.549364613880742647e-02,6.700000000000000000e+01
1.719999999999999795e-04,3.061790226391253311e-01,0.000000000000000000e+00,3.147605083088954037e-01,3.220000000000000000e+02
1.730000000000000038e-04,6.603656570044514895e-01,1.000000000000000000e+00,6.715542521994134484e-01,6.870000000000000000e+02
1.740000000000000010e-04,9.252598624933111582e-01,1.000000000000000000e+00,9.393939393939394478e-01,9.610000000000000000e+02
1.749999999999999982e-04,9.533671727390959916e-01,1.000000000000000000e+00,9.677419354838709964e-01,9.900000000000000000e+02
1.759999999999999954e-04,7.290372917375882444e-01,1.000000000000000000e+00,7.409579667644183854e-01,7.580000000000000000e+02
1.769999999999999926e-04,3.771782597659983916e-01,1.000000000000000000e+00,3.861192570869990126e-01,3.950000000000000000e+02
1.779999999999999898e-04,9.370700925079056276e-02,0.000000000000000000e+00,9.970674486803518533e-02,1.020000000000000000e+02
1.789999999999999870e-04,3.646180150028466294e-02,0.000000000000000000e+00,4.203323558162267576e-02,4.300000000000000000e+01
1.799999999999999842e-04,2.373170648494751789e-01,0.000000000000000000e+00,2.453567937438905222e-01,2.510000000000000000e+02
1.809999999999999814e-04,5.844355477815132982e-01,0.000000000000000000e+00,5.953079178885630762e-01,6.090000000000000000e+02
1.819999999999999786e-04,8.845398801419175339e-01,0.000000000000000000e+00,8.983382209188660594e-01,9.190000000000000000e+02
1.830000000000000029e-04,9.705304144540027877e-01,1.000000000000000000e+00,9.843597262952101801e-01,1.007000000000000000e+03
1.840000000000000001e-04,7.945271755875693565e-01,1.000000000000000000e+00,8.074291300097751201e-01,8.260000000000000000e+02
1.849999999999999973e-04,4.545296790378368090e-01,1.000000000000000000e+00,4.633431085043988040e-01,4.740000000000000000e+02
1.859999999999999945e-04,1.398502928388219990e-01,1.000000000000000000e+00,1.466275659824047006e-01,1.500000000000000000e+02
1.869999999999999917e-04,2.570412997625420859e-02,1.000000000000000000e+00,3.128054740957966762e-02,3.200000000000000000e+01
1.879999999999999890e-04,1.756483654669944716e-01,0.000000000000000000e+00,1.827956989247311870e-01,1.870000000000000000e+02
1.889999999999999862e-04,5.061932719399278024e-01,0.000000000000000000e+00,5.161290322580645018e-01,5.280000000000000000e+02
1.899999999999999834e-04,8.332897325015693468e-01,0.000000000000000000e+00,8.465298142717497809e-01,8.660000000000000000e+02
1.909999999999999806e-04,9.748087428125826737e-01,0.000000000000000000e+00,9.892473118279569988e-01,1.012000000000000000e+03
1.920000000000000049e-04,8.519517845436047621e-01,1.000000000000000000e+00,8.651026392961876921e-01,8.850000000000000000e+02
1.930000000000000021e-04,5.331262487354170299e-01,1.000000000000000000e+00,5.434995112414466867e-01,5.560000000000000000e+02
1.939999999999999993e-04,1.958558459625355241e-01,1.000000000000000000e+00,2.023460410557184619e-01,2.070000000000000000e+02
1.949999999999999965e-04,2.793448431152911748e-02,1.000000000000000000e+00,3.323558162267839511e-02,3.400000000000000000e+01
1.959999999999999937e-04,1.228616481616854328e-01,1.000000000000000000e+00,1.290322580645161255e-01,1.320000000000000000e+02
1.969999999999999909e-04,4.277814007440772226e-01,0.000000000000000000e+00,4.369501466275659829e-01,4.470000000000000000e+02
1.979999999999999881e-04,7.729128436476611075e-01,0.000000000000000000e+00,7.859237536656891177e-01,8.040000000000000000e+02
1.989999999999999853e-04,9.660850009031528574e-01,0.000000000000000000e+00,9.804496578690127251e-01,1.003000000000000000e+03
1.999999999999999825e-04,8.997386142825352096e-01,0.000000000000000000e+00,9.139784946236558794e-01,9.350000000000000000e+02
2.009999999999999797e-04,6.108156956803240112e-01,0.000000000000000000e+00,6.226783968719452611e-01,6.370000000000000000e+02
2.020000000000000040e-04,2.601900234476475782e-01,1.000000000000000000e+00,2.678396871945258884e-01,2.740000000000000000e+02
2.030000000000000012e-04,4.309178891677500900e-02,1.000000000000000000e+00,4.887585532746822892e-02,5.000000000000000000e+01
2.039999999999999984e-04,8.040241413377258173e-02,1.000000000000000000e+00,8.602150537634409289e-02,8.800000000000000000e+01
2.049999999999999956e-04,3.513471496245000880e-01,1.000000000000000000e+00,3.597262952101661915e-01,3.680000000000000000e+02
2.059999999999999928e-04,7.050625625618949233e-01,1.000000000000000000e+00,7.165200391006842917e-01,7.330000000000000000e+02
2.069999999999999900e-04,9.445980779774925118e-01,0.000000000000000000e+00,9.589442815249267227e-01,9.810000000000000000e+02
2.079999999999999872e-04,9.365790795527795254e-01,0.000000000000000000e+00,9.501466275659824490e-01,9.720000000000000000e+02
2.089999999999999844e-04,6.854705871671764594e-01,0.000000000000000000e+00,6.969696969696970168e-01,7.130000000000000000e+02
2.099999999999999816e-04,3.310911106902429957e-01,0.000000000000000000e+00,3.391984359726294973e-01,3.470000000000000000e+02
2.109999999999999788e-04,7.076097911061374202e-02,0.000000000000000000e+00,7.624633431085044155e-02,7.800000000000000000e+01
2.120000000000000031e-04,4.943335879002797029e-02,1.000000000000000000e+00,5.474095796676441833e-02,5.600000000000000000e+01
2.130000000000000003e-04,2.789835792482323606e-01,1.000000000000000000e+00,2.864125122189638550e-01,2.930000000000000000e+02
2.139999999999999975e-04,6.315968881453865036e-01,1.000000000000000000e+00,6.432062561094818998e-01,6.580000000000000000e+02
2.149999999999999947e-04,9.109363677540160964e-01,1.000000000000000000e+00,9.247311827956988806e-01,9.460000000000000000e+02
2.159999999999999919e-04,9.614643482184717094e-01,1.000000000000000000e+00,9.755620723362659064e-01,9.980000000000000000e+02
2.169999999999999891e-04,7.550465881670567203e-01,0.000000000000000000e+00,7.673509286412512065e-01,7.850000000000000000e+02
2.179999999999999863e-04,4.066175661067180647e-01,0.000000000000000000e+00,4.154447702834799805e-01,4.250000000000000000e+02
2.189999999999999835e-04,1.101843671701357996e-01,0.000000000000000000e+00,1.163245356793743829e-01,1.190000000000000000e+02
2.199999999999999807e-04,3.080253271882554822e-02,0.000000000000000000e+00,3.616813294232649328e-02,3.700000000000000000e+01
2.209999999999999779e-04,2.126722795525253784e-01,0.000000000000000000e+00,2.199413489736070371e-01,2.250000000000000000e+02
2.220000000000000022e-04,5.545275901380910533e-01,1.000000000000000000e+00,5.650048875855328001e-01,5.780000000000000000e+02
2.229999999999999994e-04,8.660216559586473295e-01,1.000000000000000000e+00,8.797653958944281483e-01,9.000000000000000000e+02
2.239999999999999966e-04,9.737129669223787420e-01,1.000000000000000000e+00,9.892473118279569988e-01,1.012000000000000000e+03
2.249999999999999938e-04,8.176384430003884596e-01,1.000000000000000000e+00,8.308895405669599610e-01,8.500000000000000000e+02
2.259999999999999910e-04,4.847011879310649252e-01,1.000000000000000000e+00,4.946236559139784994e-01,5.060000000000000000e+02
2.269999999999999882e-04,1.602823907041328044e-01,0.000000000000000000e+00,1.671554252199413393e-01,1.710000000000000000e+02
2.279999999999999854e-04,2.502011883781729562e-02,0.000000000000000000e+00,3.128054740957966762e-02,3.200000000000000000e+01
2.289999999999999826e-04,1.542291062714150063e-01,0.000000000000000000e+00,1.612903225806451568e-01,1.650000000000000000e+02
2.299999999999999799e-04,4.759651192074548232e-01,0.000000000000000000e+00,4.858260019550342257e-01,4.970000000000000000e+02
2.309999999999999771e-04,8.110838783237639404e-01,0.000000000000000000e+00,8.240469208211144148e-01,8.430000000000000000e+02
